[2019-08-14 16:18:06,705]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-14 16:18:04.702418', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.001073122024536, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-14 16:18:07,045]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-14 16:18:07,045]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-14 16:18:05.042379', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0013508796691895, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-14 16:18:07,339]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-14 16:18:07,339]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-14 16:18:05.335546', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0010008811950684, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-14 16:18:07,378]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-14 16:18:07,379]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-14 16:18:07,700]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-14 16:18:07,700]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-14 16:18:07,921]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-14 16:18:07,921]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-14 16:18:09,382]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-14 16:18:09,383]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-14 16:18:07.379523', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0010807514190674, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-14 16:18:09,703]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-14 16:18:09,703]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-14 16:18:07.700339', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0002284049987793, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-14 16:18:09,925]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-14 16:18:09,925]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-14 16:18:07.921632', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.000978469848633, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-14 17:02:20,288]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-14 17:02:20,289]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-14 17:02:20,564]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-14 17:02:20,564]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-14 17:02:20,874]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-14 17:02:20,875]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-14 17:02:22,292]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-14 17:02:22,292]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-14 17:02:20.288990', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.000596284866333, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-14 17:02:22,567]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-14 17:02:22,567]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-14 17:02:20.564316', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.000479221343994, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-14 17:02:22,878]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-14 17:02:22,878]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-14 17:02:20.875151', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0014424324035645, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-14 17:02:22,934]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-14 17:02:22,934]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-14 17:02:23,234]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-14 17:02:23,234]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-14 17:02:23,466]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-14 17:02:23,466]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-14 17:02:24,938]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-14 17:02:24,938]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-14 17:02:22.934566', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0011720657348633, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-14 17:02:25,238]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-14 17:02:25,238]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-14 17:02:23.234990', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.001246452331543, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-14 17:02:25,470]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-14 17:02:25,471]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-14 17:02:23.466563', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0008931159973145, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:38:14,748]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:38:14,749]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:38:14,749]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:38:14,749]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:38:16,767]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:38:16,767]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:38:14.749176', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.000364065170288, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:38:16,767]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:38:14.749176', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.000364065170288, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:38:17,366]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:38:17,366]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:38:17,397]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:38:17,397]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:38:17,415]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:38:17,416]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:38:19,370]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:38:19,370]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:38:17.366155', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0013885498046875, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:38:19,400]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:38:19,400]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:38:17.397138', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0003767013549805, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:38:19,419]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:38:19,419]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:38:17.415127', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.001359462738037, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:39:18,730]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:39:18,730]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:39:19,052]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:39:19,052]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:39:19,364]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:39:19,364]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:39:20,735]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:39:20,735]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:39:18.730581', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.001462936401367, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:39:21,057]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:39:21,057]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:39:19.052622', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0014595985412598, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:39:21,189]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:39:21,189]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:39:21,367]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:39:21,367]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:39:19.364477', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.000743865966797, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:39:21,475]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:39:21,476]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:39:21,782]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:39:21,782]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:39:23,193]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:39:23,193]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:39:21.189986', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0013773441314697, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:39:23,479]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:39:23,479]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:39:21.476149', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.001471996307373, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:39:23,785]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:39:23,785]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:39:21.782188', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0008933544158936, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:41:06,141]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:41:06,142]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:41:06,462]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:41:06,462]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:41:06,792]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:41:06,792]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:41:08,146]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:41:08,146]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:41:06.142317', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.000181198120117, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:41:08,465]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:41:08,465]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:41:06.462145', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0008368492126465, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:41:08,612]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:41:08,612]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:41:08,796]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:41:08,796]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:41:06.792116', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.001675844192505, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:41:08,913]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:41:08,913]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:41:09,204]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:41:09,204]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:41:10,616]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:41:10,616]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:41:08.612878', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.001087188720703, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:41:10,917]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:41:10,917]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:41:08.913706', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0004146099090576, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:41:11,208]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:41:11,208]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:41:09.204236', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.001413106918335, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:46:47,820]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:46:47,820]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:46:48,148]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:46:48,148]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:46:48,508]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:46:48,508]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:46:49,824]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:46:49,824]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:46:47.820250', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0010182857513428, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:46:50,152]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:46:50,152]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:46:48.148063', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.001128911972046, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:46:50,313]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:46:50,313]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:46:50,511]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:46:50,511]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:46:48.508576', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0004098415374756, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:46:50,596]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:46:50,597]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:46:50,946]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:46:50,946]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:46:52,317]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:46:52,317]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:46:50.313099', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0013978481292725, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:46:52,600]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:46:52,600]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:46:50.597936', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0007317066192627, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:46:52,949]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:46:52,949]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:46:50.946095', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.000863790512085, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:52:49,943]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:52:49,943]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:52:50,261]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:52:50,261]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:52:50,567]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:52:50,567]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:52:51,947]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:52:51,947]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:52:49.943485', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0009372234344482, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:52:52,264]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:52:52,264]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:52:50.261301', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0006754398345947, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:52:52,483]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:52:52,484]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:52:52,571]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:52:52,571]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:52:50.567138', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0010526180267334, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:52:52,810]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:52:52,811]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:52:53,056]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 09:52:53,056]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 09:52:54,487]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:52:54,487]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:52:52.484848', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0001251697540283, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:52:54,814]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:52:54,814]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:52:52.811070', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.001168966293335, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 09:52:55,060]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 09:52:55,060]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 09:52:53.056947', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.000850200653076, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 10:04:54,446]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 10:04:54,447]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 10:04:54,780]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 10:04:54,781]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 10:04:55,129]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
[2019-08-15 10:04:55,129]-[INFO]-[history_pb_requests]-[19]   start make pb_request.
[2019-08-15 10:04:56,453]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 10:04:56,453]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 10:04:54.447489', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0017454624176025, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 10:04:56,784]-[INFO]-[api]-[267]   async_GetHistoryDataObjectRecordSetsRequest success!
[2019-08-15 10:04:56,784]-[CRITICAL]-[main]-[71]   {'case_id': 'ASyncGetHistoryDataObjectRecordSets_1', 'date': '2019-08-15 10:04:54.781254', 'status': '结束', 'exec_point': 'end', 'result_code': 1, 'totle_time': 2.0007927417755127, 'check_case': '暂时没想到咋校验', 'check_result': 'success', 'data_count': 0}
[2019-08-15 10:04:56,960]-[CRITICAL]-[main]-[59]   Run Test: ASyncGetHistoryDataObjectRecordSets_1
